5
25.8631534444, 74.4822738889, 27, 15449.4838925
25.949289,74.460629
25.797406,74.496891
25.886663,74.573735
25.783588,74.39817
25.838905,74.559674
25.891981,74.543992
25.834477,74.404836
25.814253,74.557112
25.954587,74.416278
25.800781,74.478344
25.788905,74.542631
25.907321,74.502684
25.857794,74.458596
25.941421,74.410901
25.771814,74.476566
25.883209,74.498404
25.790066,74.422497
25.802666,74.435267
25.92103,74.40917
25.793301,74.431491
25.78123,74.51221
25.916601,74.41089
25.948293,74.517502
25.952021,74.520674
25.857768,74.55729
25.849,74.604855
25.990773,74.420106
27.8814316579, 73.2017883158, 38, 16728.145497
27.786296,73.15154
27.935947,73.1545
27.849074,73.234933
27.770191,73.182754
27.923204,73.277974
27.803194,73.236954
27.803591,73.174869
27.798285,73.125803
27.885768,73.159877
27.788506,73.146897
27.798461,73.237709
27.893877,73.160373
27.966116,73.303988
27.866497,73.311643
27.806749,73.227883
27.894773,73.145497
27.975747,73.326566
27.939305,73.248061
27.858912,73.13834
27.803566,73.147165
27.77766,73.195673
27.939388,73.178844
27.977012,73.268643
27.806013,73.253744
27.850967,73.20018
27.896951,73.250562
27.963964,73.143663
27.905707,73.124082
27.907734,73.126819
27.848113,73.1626
27.956777,73.28768
27.839918,73.152254
27.997792,73.310064
27.916032,73.151865
27.882485,73.259145
27.923283,73.256684
27.992193,73.131823
27.964355,73.120305
24.805147381, 74.9096032381, 21, 11547.9967074
24.854796,74.978596
24.79588,74.890668
24.860441,74.86623
24.78609,74.855569
24.717672,74.882788
24.851209,74.942815
24.813398,74.951972
24.90005,74.943775
24.899286,74.860513
24.731092,74.952945
24.755248,74.99041
24.766044,74.885382
24.79871,74.926515
24.889592,74.91393
24.855498,74.945996
24.73322,74.912995
24.800643,74.92698
24.846104,74.900577
24.762752,74.829744
24.754727,74.882645
24.735643,74.860623
25.5931717692, 73.2114128462, 13, 10615.837942
25.567082,73.221918
25.605977,73.279848
25.593355,73.283926
25.589372,73.155642
25.642205,73.237271
25.621502,73.258632
25.551209,73.161009
25.677767,73.161756
25.505335,73.210128
25.564886,73.157093
25.547531,73.189369
25.624572,73.182392
25.62044,73.249383
26.4711733636, 72.5253595455, 11, 8748.86871671
26.498217,72.477004
26.454775,72.576719
26.394737,72.50821
26.422284,72.545996
26.480272,72.52294
26.532985,72.493105
26.548574,72.507982
26.46043,72.515312
26.422882,72.563807
26.452882,72.528087
26.514869,72.539793
